"image_id","image_path","image_sha256","created_utc","detection.detector_name","detection.image_score","detection.threshold","detection.is_anomalous","detection.confidence","detection.score_margin","localisation.confidence","localisation.mask_area_ratio","localisation.component_count","localisation.boxes","semantic.label","semantic.confidence","semantic.method","semantic.evidence.selected_box.x","semantic.evidence.selected_box.y","semantic.evidence.selected_box.w","semantic.evidence.selected_box.h","semantic.evidence.selected_box.area_px","semantic.evidence.selected_box.area_ratio","semantic.evidence.selected_box.mean_heat","semantic.evidence.selected_box.max_heat","semantic.evidence.selected_box.x2","semantic.evidence.selected_box.y2","semantic.evidence.selected_box.aspect_ratio","semantic.evidence.edge_density","semantic.evidence.mean_saturation","semantic.evidence.mean_value","semantic.evidence.saturation_contrast","semantic.evidence.dark_contrast","semantic.evidence.rules","confidence.components.anomaly","confidence.components.localisation","confidence.components.semantic","confidence.fusion.minimum","confidence.fusion.weighted_average","confidence.fusion.preferred_strategy","confidence.fusion.preferred","risk.severity","risk.occurrence","risk.detection","risk.risk_class","risk.action","risk.mapped","risk.rpm_lookup_key","review.requires_review","review.reasons","artefacts.heatmap_overlay","artefacts.mask","artefacts.annotated","config_summary.detector","config_summary.localisation_threshold","config_summary.fusion_preferred_strategy","semantic.evidence.reason"
"capsule__test__faulty_imprint__007","data/mvtec_anomaly_detection/capsule/test/faulty_imprint/007.png","543152859956436afc3587eb2d3d7a956deb2436c9ece9b6c629904050a87f2f","2026-06-08T23:11:13.406571+00:00","anomalib_patchcore","0.35032852475687637","0.5","True","0.35032852475687637","0.14967147524312363","0.695821327307532","0.038818359375","3","[{'x': 173, 'y': 102, 'w': 52, 'h': 51, 'area_px': 2067, 'area_ratio': 0.0315399169921875, 'mean_heat': 0.631385862827301, 'max_heat': 1.0, 'x2': 225, 'y2': 153, 'aspect_ratio': 1.0196078431372548}, {'x': 215, 'y': 11, 'w': 24, 'h': 19, 'area_px': 344, 'area_ratio': 0.0052490234375, 'mean_heat': 0.4365709125995636, 'max_heat': 0.45490196347236633, 'x2': 239, 'y2': 30, 'aspect_ratio': 1.263157894736842}, {'x': 58, 'y': 138, 'w': 13, 'h': 13, 'area_px': 133, 'area_ratio': 0.0020294189453125, 'mean_heat': 0.43800675868988037, 'max_heat': 0.45490196347236633, 'x2': 71, 'y2': 151, 'aspect_ratio': 1.0}]","surface_defect","0.753","rules_constrained_taxonomy","173.0","102.0","52.0","51.0","2067.0","0.0315399169921875","0.631385862827301","1.0","225.0","153.0","1.0196078431372548","0.0693815987933635","138.3058069381599","137.90912518853696","7.683111591364451","0.0","['features|aspect=1.020|area=0.0315|dark_contrast=0.00|sat_contrast=7.68|edge_density=0.0694|flags=elongated:0_thin:0_dark:0_saturated:0_large:0_edge:1', 'high_heat_moderate_area_surface_defect_fallback']","0.35032852475687637","0.695821327307532","0.753","0.35032852475687637","0.554644234332854","minimum","0.35032852475687637","S3","O2","D3","High","Quarantine item or lot pending quality engineer review.","True","S3|O2|D3","True","['Fused confidence 0.350 is below operational threshold 0.600.']","outputs/risk_patchcore_capsule_semantic_v3/artefacts/capsule__test__faulty_imprint__007_heatmap_overlay.png","outputs/risk_patchcore_capsule_semantic_v3/artefacts/capsule__test__faulty_imprint__007_mask.png","outputs/risk_patchcore_capsule_semantic_v3/artefacts/capsule__test__faulty_imprint__007_annotated.png","simple_statistical_reference","0.42","minimum",""
"capsule__test__faulty_imprint__008","data/mvtec_anomaly_detection/capsule/test/faulty_imprint/008.png","cb489a83e577bbff57c61a0d1733b495bd728f0b7ca265eac6fa04cb6252e66a","2026-06-08T23:11:13.457632+00:00","anomalib_patchcore","0.4870502317735176","0.5","True","0.4870502317735176","0.012949768226482417","0.7332736424352992","0.1064605712890625","2","[{'x': 57, 'y': 92, 'w': 123, 'h': 66, 'area_px': 5199, 'area_ratio': 0.0793304443359375, 'mean_heat': 0.5360261797904968, 'max_heat': 1.0, 'x2': 180, 'y2': 158, 'aspect_ratio': 1.8636363636363635}, {'x': 40, 'y': 17, 'w': 47, 'h': 47, 'area_px': 1778, 'area_ratio': 0.027130126953125, 'mean_heat': 0.5923972725868225, 'max_heat': 0.8588235378265381, 'x2': 87, 'y2': 64, 'aspect_ratio': 1.0}]","surface_defect","0.753","rules_constrained_taxonomy","57.0","92.0","123.0","66.0","5199.0","0.0793304443359375","0.5360261797904968","1.0","180.0","158.0","1.8636363636363635","0.09805370780980537","66.00874599655087","80.7049765952205","6.205271702815125","7.876879870826173","['features|aspect=1.864|area=0.0793|dark_contrast=7.88|sat_contrast=6.21|edge_density=0.0981|flags=elongated:0_thin:0_dark:0_saturated:0_large:0_edge:1', 'high_heat_moderate_area_surface_defect_fallback']","0.4870502317735176","0.7332736424352992","0.753","0.4870502317735176","0.6274046970286727","minimum","0.4870502317735176","S3","O2","D3","High","Quarantine item or lot pending quality engineer review.","True","S3|O2|D3","True","['Fused confidence 0.487 is below operational threshold 0.600.', 'Anomaly score is close to the decision boundary; margin=0.013.']","outputs/risk_patchcore_capsule_semantic_v3/artefacts/capsule__test__faulty_imprint__008_heatmap_overlay.png","outputs/risk_patchcore_capsule_semantic_v3/artefacts/capsule__test__faulty_imprint__008_mask.png","outputs/risk_patchcore_capsule_semantic_v3/artefacts/capsule__test__faulty_imprint__008_annotated.png","simple_statistical_reference","0.42","minimum",""
"capsule__test__faulty_imprint__009","data/mvtec_anomaly_detection/capsule/test/faulty_imprint/009.png","88f6285eea87cbdb784d3c9a4118d2f3c381b219364c62f113c9912d820be8b3","2026-06-08T23:11:13.509345+00:00","anomalib_patchcore","0.4020100417357433","0.5","True","0.4020100417357433","0.09798995826425672","0.6192214431528562","0.1089019775390625","3","[{'x': 149, 'y': 91, 'w': 65, 'h': 75, 'area_px': 3430, 'area_ratio': 0.052337646484375, 'mean_heat': 0.6017596125602722, 'max_heat': 1.0, 'x2': 214, 'y2': 166, 'aspect_ratio': 1.1538461538461537}, {'x': 26, 'y': 14, 'w': 47, 'h': 50, 'area_px': 1863, 'area_ratio': 0.0284271240234375, 'mean_heat': 0.5940492749214172, 'max_heat': 0.8784313797950745, 'x2': 73, 'y2': 64, 'aspect_ratio': 1.0638297872340425}, {'x': 50, 'y': 105, 'w': 42, 'h': 66, 'area_px': 1844, 'area_ratio': 0.02813720703125, 'mean_heat': 0.46901237964630127, 'max_heat': 0.5490196347236633, 'x2': 92, 'y2': 171, 'aspect_ratio': 1.5714285714285714}]","surface_defect","0.753","rules_constrained_taxonomy","149.0","91.0","65.0","75.0","3430.0","0.052337646484375","0.6017596125602722","1.0","214.0","166.0","1.1538461538461537","0.08923076923076922","117.99282051282051","138.45538461538462","15.835718355718356","3.5589960656627397","['features|aspect=1.154|area=0.0523|dark_contrast=3.56|sat_contrast=15.84|edge_density=0.0892|flags=elongated:0_thin:0_dark:0_saturated:0_large:0_edge:1', 'high_heat_moderate_area_surface_defect_fallback']","0.4020100417357433","0.6192214431528562","0.753","0.4020100417357433","0.5549209517269413","minimum","0.4020100417357433","S3","O2","D3","High","Quarantine item or lot pending quality engineer review.","True","S3|O2|D3","True","['Fused confidence 0.402 is below operational threshold 0.600.']","outputs/risk_patchcore_capsule_semantic_v3/artefacts/capsule__test__faulty_imprint__009_heatmap_overlay.png","outputs/risk_patchcore_capsule_semantic_v3/artefacts/capsule__test__faulty_imprint__009_mask.png","outputs/risk_patchcore_capsule_semantic_v3/artefacts/capsule__test__faulty_imprint__009_annotated.png","simple_statistical_reference","0.42","minimum",""
"capsule__test__faulty_imprint__010","data/mvtec_anomaly_detection/capsule/test/faulty_imprint/010.png","80f1a72c37815bae5d0733c6e6586293cd8283f58cc662104297f3a7917ca908","2026-06-08T23:11:13.559413+00:00","anomalib_patchcore","0.5253777246721083","0.5","True","0.5253777246721083","0.025377724672108304","0.7728464493156642","0.083892822265625","2","[{'x': 155, 'y': 100, 'w': 69, 'h': 128, 'area_px': 5187, 'area_ratio': 0.0791473388671875, 'mean_heat': 0.5613808035850525, 'max_heat': 1.0, 'x2': 224, 'y2': 228, 'aspect_ratio': 1.855072463768116}, {'x': 74, 'y': 116, 'w': 23, 'h': 17, 'area_px': 311, 'area_ratio': 0.0047454833984375, 'mean_heat': 0.4344997704029083, 'max_heat': 0.4627451002597809, 'x2': 97, 'y2': 133, 'aspect_ratio': 1.3529411764705883}]","surface_defect","0.753","rules_constrained_taxonomy","155.0","100.0","69.0","128.0","5187.0","0.0791473388671875","0.5613808035850525","1.0","224.0","228.0","1.855072463768116","0.03793025362318841","69.70323822463769","159.33367300724638","3.311571557971021","2.1186145744529767","['features|aspect=1.855|area=0.0791|dark_contrast=2.12|sat_contrast=3.31|edge_density=0.0379|flags=elongated:0_thin:0_dark:0_saturated:0_large:0_edge:0', 'high_heat_moderate_area_surface_defect_fallback']","0.5253777246721083","0.7728464493156642","0.753","0.5253777246721083","0.656523910897148","minimum","0.5253777246721083","S3","O2","D3","High","Quarantine item or lot pending quality engineer review.","True","S3|O2|D3","True","['Fused confidence 0.525 is below operational threshold 0.600.', 'Anomaly score is close to the decision boundary; margin=0.025.']","outputs/risk_patchcore_capsule_semantic_v3/artefacts/capsule__test__faulty_imprint__010_heatmap_overlay.png","outputs/risk_patchcore_capsule_semantic_v3/artefacts/capsule__test__faulty_imprint__010_mask.png","outputs/risk_patchcore_capsule_semantic_v3/artefacts/capsule__test__faulty_imprint__010_annotated.png","simple_statistical_reference","0.42","minimum",""
"capsule__test__faulty_imprint__011","data/mvtec_anomaly_detection/capsule/test/faulty_imprint/011.png","119dff7b931cb8738bb76f2d409ff2472c4f301f22895a0effbd6dc55c38f4d5","2026-06-08T23:11:13.610975+00:00","anomalib_patchcore","0.23331467189477448","0.5","True","0.23331467189477448","0.2666853281052255","0.5350493576917662","0.2412261962890625","7","[{'x': 43, 'y': 95, 'w': 149, 'h': 77, 'area_px': 7210, 'area_ratio': 0.110015869140625, 'mean_heat': 0.5753539800643921, 'max_heat': 1.0, 'x2': 192, 'y2': 172, 'aspect_ratio': 1.9350649350649352}, {'x': 146, 'y': 159, 'w': 95, 'h': 86, 'area_px': 4555, 'area_ratio': 0.0695037841796875, 'mean_heat': 0.5246155261993408, 'max_heat': 0.7254902124404907, 'x2': 241, 'y2': 245, 'aspect_ratio': 1.1046511627906976}, {'x': 180, 'y': 0, 'w': 76, 'h': 46, 'area_px': 2352, 'area_ratio': 0.035888671875, 'mean_heat': 0.5220704674720764, 'max_heat': 0.6941176652908325, 'x2': 256, 'y2': 46, 'aspect_ratio': 1.6521739130434783}, {'x': 20, 'y': 215, 'w': 37, 'h': 29, 'area_px': 765, 'area_ratio': 0.0116729736328125, 'mean_heat': 0.45988979935646057, 'max_heat': 0.5098039507865906, 'x2': 57, 'y2': 244, 'aspect_ratio': 1.2758620689655173}, {'x': 51, 'y': 16, 'w': 23, 'h': 27, 'area_px': 456, 'area_ratio': 0.0069580078125, 'mean_heat': 0.45178020000457764, 'max_heat': 0.4901960790157318, 'x2': 74, 'y2': 43, 'aspect_ratio': 1.173913043478261}, {'x': 198, 'y': 102, 'w': 19, 'h': 21, 'area_px': 260, 'area_ratio': 0.00396728515625, 'mean_heat': 0.4358823299407959, 'max_heat': 0.45098039507865906, 'x2': 217, 'y2': 123, 'aspect_ratio': 1.105263157894737}, {'x': 144, 'y': 40, 'w': 17, 'h': 16, 'area_px': 211, 'area_ratio': 0.0032196044921875, 'mean_heat': 0.4393458366394043, 'max_heat': 0.46666666865348816, 'x2': 161, 'y2': 56, 'aspect_ratio': 1.0625}]","deformation","0.779","rules_constrained_taxonomy","43.0","95.0","149.0","77.0","7210.0","0.110015869140625","0.5753539800643921","1.0","192.0","172.0","1.9350649350649352","0.06571951538394491","62.187570818443305","88.40320753072432","6.781640547996908","11.159125476769987","['features|aspect=1.935|area=0.1100|dark_contrast=11.16|sat_contrast=6.78|edge_density=0.0657|flags=elongated:0_thin:0_dark:0_saturated:0_large:1_edge:1', 'large_irregular_edge_region']","0.23331467189477448","0.5350493576917662","0.779","0.23331467189477448","0.46025640966017833","minimum","0.23331467189477448","S4","O1","D3","High","Quarantine item or lot pending quality engineer review.","True","S4|O1|D3","True","['Fused confidence 0.233 is below operational threshold 0.600.']","outputs/risk_patchcore_capsule_semantic_v3/artefacts/capsule__test__faulty_imprint__011_heatmap_overlay.png","outputs/risk_patchcore_capsule_semantic_v3/artefacts/capsule__test__faulty_imprint__011_mask.png","outputs/risk_patchcore_capsule_semantic_v3/artefacts/capsule__test__faulty_imprint__011_annotated.png","simple_statistical_reference","0.42","minimum",""
"capsule__test__faulty_imprint__012","data/mvtec_anomaly_detection/capsule/test/faulty_imprint/012.png","163c7e218ba779b31f49768b33e1a54e1da66327a7088745241714582511161e","2026-06-08T23:11:13.660662+00:00","anomalib_patchcore","0.37524960662581613","0.5","True","0.37524960662581613","0.12475039337418387","0.7274285295139298","0.11004638671875","2","[{'x': 159, 'y': 101, 'w': 76, 'h': 133, 'area_px': 5573, 'area_ratio': 0.0850372314453125, 'mean_heat': 0.5893682241439819, 'max_heat': 1.0, 'x2': 235, 'y2': 234, 'aspect_ratio': 1.75}, {'x': 50, 'y': 114, 'w': 58, 'h': 45, 'area_px': 1639, 'area_ratio': 0.0250091552734375, 'mean_heat': 0.47017908096313477, 'max_heat': 0.5529412031173706, 'x2': 108, 'y2': 159, 'aspect_ratio': 1.288888888888889}]","stain","0.8049999999999999","rules_constrained_taxonomy","159.0","101.0","76.0","133.0","5573.0","0.0850372314453125","0.5893682241439819","1.0","235.0","234.0","1.75","0.03907795805302731","67.16907400079145","161.9565690542145","4.870926933385562","3.510822250133316","['features|aspect=1.750|area=0.0850|dark_contrast=3.51|sat_contrast=4.87|edge_density=0.0391|flags=elongated:0_thin:0_dark:0_saturated:0_large:1_edge:0', 'large_low_edge_region']","0.37524960662581613","0.7274285295139298","0.8049999999999999","0.37524960662581613","0.5883408818357962","minimum","0.37524960662581613","S3","O2","D3","High","Quarantine item or lot pending quality engineer review.","True","S3|O2|D3","True","['Fused confidence 0.375 is below operational threshold 0.600.']","outputs/risk_patchcore_capsule_semantic_v3/artefacts/capsule__test__faulty_imprint__012_heatmap_overlay.png","outputs/risk_patchcore_capsule_semantic_v3/artefacts/capsule__test__faulty_imprint__012_mask.png","outputs/risk_patchcore_capsule_semantic_v3/artefacts/capsule__test__faulty_imprint__012_annotated.png","simple_statistical_reference","0.42","minimum",""
"capsule__test__faulty_imprint__013","data/mvtec_anomaly_detection/capsule/test/faulty_imprint/013.png","a7871a5a0de1974ccdc0ec53e2bddf7e1291fcb4573cc5466e0608b76f88713d","2026-06-08T23:11:13.711419+00:00","anomalib_patchcore","0.4801640108532977","0.5","True","0.4801640108532977","0.019835989146702315","0.5309942529196614","0.1014251708984375","5","[{'x': 167, 'y': 99, 'w': 61, 'h': 54, 'area_px': 2583, 'area_ratio': 0.0394134521484375, 'mean_heat': 0.6424661874771118, 'max_heat': 1.0, 'x2': 228, 'y2': 153, 'aspect_ratio': 1.1296296296296295}, {'x': 49, 'y': 110, 'w': 97, 'h': 40, 'area_px': 2157, 'area_ratio': 0.0329132080078125, 'mean_heat': 0.459559828042984, 'max_heat': 0.5372549295425415, 'x2': 146, 'y2': 150, 'aspect_ratio': 2.425}, {'x': 192, 'y': 194, 'w': 37, 'h': 38, 'area_px': 966, 'area_ratio': 0.014739990234375, 'mean_heat': 0.4650834798812866, 'max_heat': 0.5098039507865906, 'x2': 229, 'y2': 232, 'aspect_ratio': 1.027027027027027}, {'x': 94, 'y': 20, 'w': 37, 'h': 29, 'area_px': 755, 'area_ratio': 0.0115203857421875, 'mean_heat': 0.44505906105041504, 'max_heat': 0.47058823704719543, 'x2': 131, 'y2': 49, 'aspect_ratio': 1.2758620689655173}, {'x': 18, 'y': 227, 'w': 20, 'h': 15, 'area_px': 186, 'area_ratio': 0.002838134765625, 'mean_heat': 0.43061357736587524, 'max_heat': 0.4431372582912445, 'x2': 38, 'y2': 242, 'aspect_ratio': 1.3333333333333333}]","surface_defect","0.753","rules_constrained_taxonomy","167.0","99.0","61.0","54.0","2583.0","0.0394134521484375","0.6424661874771118","1.0","228.0","153.0","1.1296296296296295","0.08105646630236794","134.43047965998787","141.71675774134792","11.869626227705865","0.0","['features|aspect=1.130|area=0.0394|dark_contrast=0.00|sat_contrast=11.87|edge_density=0.0811|flags=elongated:0_thin:0_dark:0_saturated:0_large:0_edge:1', 'high_heat_moderate_area_surface_defect_fallback']","0.4801640108532977","0.5309942529196614","0.753","0.4801640108532977","0.5636220807598824","minimum","0.4801640108532977","S3","O2","D3","High","Quarantine item or lot pending quality engineer review.","True","S3|O2|D3","True","['Fused confidence 0.480 is below operational threshold 0.600.', 'Anomaly score is close to the decision boundary; margin=0.020.']","outputs/risk_patchcore_capsule_semantic_v3/artefacts/capsule__test__faulty_imprint__013_heatmap_overlay.png","outputs/risk_patchcore_capsule_semantic_v3/artefacts/capsule__test__faulty_imprint__013_mask.png","outputs/risk_patchcore_capsule_semantic_v3/artefacts/capsule__test__faulty_imprint__013_annotated.png","simple_statistical_reference","0.42","minimum",""
"capsule__test__faulty_imprint__014","data/mvtec_anomaly_detection/capsule/test/faulty_imprint/014.png","8594fdb86e2720d7177ec117ecbc1a7a3db5af38b92d67b9dfd8e5cb54938b4e","2026-06-08T23:11:13.762964+00:00","anomalib_patchcore","0.5055992788612026","0.5","True","0.5055992788612026","0.0055992788612025945","0.7415583935322301","0.0827789306640625","3","[{'x': 52, 'y': 99, 'w': 149, 'h': 64, 'area_px': 5061, 'area_ratio': 0.0772247314453125, 'mean_heat': 0.5456318855285645, 'max_heat': 1.0, 'x2': 201, 'y2': 163, 'aspect_ratio': 2.328125}, {'x': 91, 'y': 26, 'w': 18, 'h': 17, 'area_px': 209, 'area_ratio': 0.0031890869140625, 'mean_heat': 0.43409326672554016, 'max_heat': 0.4470588266849518, 'x2': 109, 'y2': 43, 'aspect_ratio': 1.0588235294117647}, {'x': 206, 'y': 170, 'w': 12, 'h': 17, 'area_px': 155, 'area_ratio': 0.0023651123046875, 'mean_heat': 0.4452877938747406, 'max_heat': 0.4745098054409027, 'x2': 218, 'y2': 187, 'aspect_ratio': 1.4166666666666667}]","surface_defect","0.753","rules_constrained_taxonomy","52.0","99.0","149.0","64.0","5061.0","0.0772247314453125","0.5456318855285645","1.0","201.0","163.0","2.328125","0.10727768456375839","72.98825503355705","89.70973154362416","6.857800488102512","6.239813910921299","['features|aspect=2.328|area=0.0772|dark_contrast=6.24|sat_contrast=6.86|edge_density=0.1073|flags=elongated:0_thin:0_dark:0_saturated:0_large:0_edge:1', 'high_heat_moderate_area_surface_defect_fallback']","0.5055992788612026","0.7415583935322301","0.753","0.5055992788612026","0.6382371935472102","minimum","0.5055992788612026","S3","O2","D3","High","Quarantine item or lot pending quality engineer review.","True","S3|O2|D3","True","['Fused confidence 0.506 is below operational threshold 0.600.', 'Anomaly score is close to the decision boundary; margin=0.006.']","outputs/risk_patchcore_capsule_semantic_v3/artefacts/capsule__test__faulty_imprint__014_heatmap_overlay.png","outputs/risk_patchcore_capsule_semantic_v3/artefacts/capsule__test__faulty_imprint__014_mask.png","outputs/risk_patchcore_capsule_semantic_v3/artefacts/capsule__test__faulty_imprint__014_annotated.png","simple_statistical_reference","0.42","minimum",""
"capsule__test__faulty_imprint__015","data/mvtec_anomaly_detection/capsule/test/faulty_imprint/015.png","8e72426f391e3fa629fd1a758d381b117867a2b8da02d6486b742c15f3bd18eb","2026-06-08T23:11:13.814623+00:00","anomalib_patchcore","0.23115325027371214","0.5","True","0.23115325027371214","0.26884674972628786","0.5657081567425503","0.2689208984375","8","[{'x': 39, 'y': 81, 'w': 178, 'h': 96, 'area_px': 10220, 'area_ratio': 0.15594482421875, 'mean_heat': 0.5638648271560669, 'max_heat': 1.0, 'x2': 217, 'y2': 177, 'aspect_ratio': 1.8541666666666667}, {'x': 182, 'y': 157, 'w': 60, 'h': 79, 'area_px': 3294, 'area_ratio': 0.050262451171875, 'mean_heat': 0.501040518283844, 'max_heat': 0.658823549747467, 'x2': 242, 'y2': 236, 'aspect_ratio': 1.3166666666666667}, {'x': 80, 'y': 8, 'w': 69, 'h': 56, 'area_px': 2647, 'area_ratio': 0.0403900146484375, 'mean_heat': 0.5566554069519043, 'max_heat': 0.7686274647712708, 'x2': 149, 'y2': 64, 'aspect_ratio': 1.2321428571428572}, {'x': 205, 'y': 15, 'w': 34, 'h': 34, 'area_px': 662, 'area_ratio': 0.010101318359375, 'mean_heat': 0.43698829412460327, 'max_heat': 0.45490196347236633, 'x2': 239, 'y2': 49, 'aspect_ratio': 1.0}, {'x': 133, 'y': 220, 'w': 36, 'h': 23, 'area_px': 549, 'area_ratio': 0.0083770751953125, 'mean_heat': 0.46068075299263, 'max_heat': 0.5176470875740051, 'x2': 169, 'y2': 243, 'aspect_ratio': 1.565217391304348}, {'x': 182, 'y': 24, 'w': 11, 'h': 13, 'area_px': 105, 'area_ratio': 0.0016021728515625, 'mean_heat': 0.4288329482078552, 'max_heat': 0.43921568989753723, 'x2': 193, 'y2': 37, 'aspect_ratio': 1.1818181818181819}, {'x': 195, 'y': 60, 'w': 11, 'h': 12, 'area_px': 104, 'area_ratio': 0.0015869140625, 'mean_heat': 0.43220213055610657, 'max_heat': 0.4431372582912445, 'x2': 206, 'y2': 72, 'aspect_ratio': 1.0909090909090908}, {'x': 226, 'y': 57, 'w': 9, 'h': 7, 'area_px': 43, 'area_ratio': 0.0006561279296875, 'mean_heat': 0.42507973313331604, 'max_heat': 0.4274509847164154, 'x2': 235, 'y2': 64, 'aspect_ratio': 1.2857142857142858}]","deformation","0.779","rules_constrained_taxonomy","39.0","81.0","178.0","96.0","10220.0","0.15594482421875","0.5638648271560669","1.0","217.0","177.0","1.8541666666666667","0.06735720973782772","59.67638108614232","106.27305711610487","6.771465769500203","12.280606359594685","['features|aspect=1.854|area=0.1559|dark_contrast=12.28|sat_contrast=6.77|edge_density=0.0674|flags=elongated:0_thin:0_dark:0_saturated:0_large:1_edge:1', 'large_irregular_edge_region']","0.23115325027371214","0.5657081567425503","0.779","0.23115325027371214","0.46848140964593554","minimum","0.23115325027371214","S4","O1","D3","High","Quarantine item or lot pending quality engineer review.","True","S4|O1|D3","True","['Fused confidence 0.231 is below operational threshold 0.600.']","outputs/risk_patchcore_capsule_semantic_v3/artefacts/capsule__test__faulty_imprint__015_heatmap_overlay.png","outputs/risk_patchcore_capsule_semantic_v3/artefacts/capsule__test__faulty_imprint__015_mask.png","outputs/risk_patchcore_capsule_semantic_v3/artefacts/capsule__test__faulty_imprint__015_annotated.png","simple_statistical_reference","0.42","minimum",""
"capsule__test__faulty_imprint__016","data/mvtec_anomaly_detection/capsule/test/faulty_imprint/016.png","71eadf823708eb4d51088ba8f95f9aae5e763b4f2540886eaaa65aa575cef163","2026-06-08T23:11:13.864500+00:00","anomalib_patchcore","0.43343068816842684","0.5","True","0.43343068816842684","0.06656931183157316","0.5531124857505124","0.091888427734375","4","[{'x': 172, 'y': 103, 'w': 52, 'h': 61, 'area_px': 2286, 'area_ratio': 0.034881591796875, 'mean_heat': 0.6171581149101257, 'max_heat': 1.0, 'x2': 224, 'y2': 164, 'aspect_ratio': 1.1730769230769231}, {'x': 193, 'y': 194, 'w': 45, 'h': 42, 'area_px': 1353, 'area_ratio': 0.0206451416015625, 'mean_heat': 0.5035317540168762, 'max_heat': 0.6078431606292725, 'x2': 238, 'y2': 236, 'aspect_ratio': 1.0714285714285714}, {'x': 97, 'y': 18, 'w': 47, 'h': 40, 'area_px': 1360, 'area_ratio': 0.020751953125, 'mean_heat': 0.49752601981163025, 'max_heat': 0.5764706134796143, 'x2': 144, 'y2': 58, 'aspect_ratio': 1.175}, {'x': 64, 'y': 115, 'w': 45, 'h': 33, 'area_px': 1023, 'area_ratio': 0.0156097412109375, 'mean_heat': 0.45459145307540894, 'max_heat': 0.49803921580314636, 'x2': 109, 'y2': 148, 'aspect_ratio': 1.3636363636363635}]","surface_defect","0.753","rules_constrained_taxonomy","172.0","103.0","52.0","61.0","2286.0","0.034881591796875","0.6171581149101257","1.0","224.0","164.0","1.1730769230769231","0.0740857503152585","129.67150063051702","133.3061160151324","12.703204221044132","1.184143725127342","['features|aspect=1.173|area=0.0349|dark_contrast=1.18|sat_contrast=12.70|edge_density=0.0741|flags=elongated:0_thin:0_dark:0_saturated:0_large:0_edge:1', 'high_heat_moderate_area_surface_defect_fallback']","0.43343068816842684","0.5531124857505124","0.753","0.43343068816842684","0.5492275554009458","minimum","0.43343068816842684","S3","O2","D3","High","Quarantine item or lot pending quality engineer review.","True","S3|O2|D3","True","['Fused confidence 0.433 is below operational threshold 0.600.', 'Anomaly score is close to the decision boundary; margin=0.067.']","outputs/risk_patchcore_capsule_semantic_v3/artefacts/capsule__test__faulty_imprint__016_heatmap_overlay.png","outputs/risk_patchcore_capsule_semantic_v3/artefacts/capsule__test__faulty_imprint__016_mask.png","outputs/risk_patchcore_capsule_semantic_v3/artefacts/capsule__test__faulty_imprint__016_annotated.png","simple_statistical_reference","0.42","minimum",""
