"image_id","image_path","image_sha256","created_utc","detection.detector_name","detection.image_score","detection.threshold","detection.is_anomalous","detection.confidence","detection.score_margin","localisation.confidence","localisation.mask_area_ratio","localisation.component_count","localisation.boxes","semantic.label","semantic.confidence","semantic.method","semantic.evidence.selected_box.x","semantic.evidence.selected_box.y","semantic.evidence.selected_box.w","semantic.evidence.selected_box.h","semantic.evidence.selected_box.area_px","semantic.evidence.selected_box.area_ratio","semantic.evidence.selected_box.mean_heat","semantic.evidence.selected_box.max_heat","semantic.evidence.selected_box.x2","semantic.evidence.selected_box.y2","semantic.evidence.selected_box.aspect_ratio","semantic.evidence.edge_density","semantic.evidence.mean_saturation","semantic.evidence.mean_value","semantic.evidence.saturation_contrast","semantic.evidence.dark_contrast","semantic.evidence.rules","confidence.components.anomaly","confidence.components.localisation","confidence.components.semantic","confidence.fusion.minimum","confidence.fusion.weighted_average","confidence.fusion.preferred_strategy","confidence.fusion.preferred","risk.severity","risk.occurrence","risk.detection","risk.risk_class","risk.action","risk.mapped","risk.rpm_lookup_key","review.requires_review","review.reasons","artefacts.heatmap_overlay","artefacts.mask","artefacts.annotated","config_summary.detector","config_summary.localisation_threshold","config_summary.fusion_preferred_strategy","semantic.evidence.reason"
"bottle__test__broken_large__010","data/mvtec_anomaly_detection/bottle/test/broken_large/010.png","cac8b9cc86de2513a673453689e927a2c70a86b2f4961df2e70d795aad9fc0c6","2026-06-08T16:45:03.645739+00:00","anomalib_padim","0.5988366133753497","0.5","True","0.5988366133753497","0.09883661337534966","0.743154910219351","0.0982513427734375","2","[{'x': 43, 'y': 38, 'w': 102, 'h': 66, 'area_px': 4469, 'area_ratio': 0.0681915283203125, 'mean_heat': 0.6667737364768982, 'max_heat': 1.0, 'x2': 145, 'y2': 104, 'aspect_ratio': 1.5454545454545454}, {'x': 62, 'y': 166, 'w': 59, 'h': 43, 'area_px': 1970, 'area_ratio': 0.030059814453125, 'mean_heat': 0.5850721597671509, 'max_heat': 0.8039215803146362, 'x2': 121, 'y2': 209, 'aspect_ratio': 1.372093023255814}]","unknown","0.5774999999999999","rules_constrained_taxonomy","43.0","38.0","102.0","66.0","4469.0","0.0681915283203125","0.6667737364768982","1.0","145.0","104.0","1.5454545454545454","0.1408199643493761","41.11408199643494","83.1213606654783","1.0900017980058365","4.35455913609259","['no_rule_matched_confidently']","0.5988366133753497","0.743154910219351","0.5774999999999999","0.5774999999999999","0.6367979490847127","minimum","0.5774999999999999","S3","O3","D2","High","Quarantine item or lot pending quality engineer review.","True","S3|O3|D2","True","['Fused confidence 0.577 is below operational threshold 0.600.', 'Semantic label is unknown or not confidently mapped to the taxonomy.']","outputs/risk_padim_bottle/artefacts/bottle__test__broken_large__010_heatmap_overlay.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_large__010_mask.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_large__010_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_large__011","data/mvtec_anomaly_detection/bottle/test/broken_large/011.png","d1819a2167952638c4826a78d3d081fdf26e5a923f3868713af122f5b1d8eddb","2026-06-08T16:45:03.681702+00:00","anomalib_padim","0.47208246647664626","0.5","True","0.47208246647664626","0.027917533523353744","0.8594076335430145","0.0732421875","1","[{'x': 63, 'y': 146, 'w': 137, 'h': 69, 'area_px': 4800, 'area_ratio': 0.0732421875, 'mean_heat': 0.5858472585678101, 'max_heat': 1.0, 'x2': 200, 'y2': 215, 'aspect_ratio': 1.9855072463768115}]","unknown","0.5774999999999999","rules_constrained_taxonomy","63.0","146.0","137.0","69.0","4800.0","0.0732421875","0.5858472585678101","1.0","200.0","215.0","1.9855072463768115","0.195176134560457","51.40537395535809","77.84184914841849","2.4046050203330935","5.3559978335115375","['no_rule_matched_confidently']","0.47208246647664626","0.8594076335430145","0.5774999999999999","0.47208246647664626","0.6146343999773951","minimum","0.47208246647664626","S3","O3","D3","Critical","Stop release or production path until authorised review is complete.","True","S3|O3|D3","True","['Fused confidence 0.472 is below operational threshold 0.600.', 'Semantic label is unknown or not confidently mapped to the taxonomy.', 'Anomaly score is close to the decision boundary; margin=0.028.', 'Critical risk class requires operator confirmation before release decision.']","outputs/risk_padim_bottle/artefacts/bottle__test__broken_large__011_heatmap_overlay.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_large__011_mask.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_large__011_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_large__012","data/mvtec_anomaly_detection/bottle/test/broken_large/012.png","d531152578b689d196411359c7e8db8f06ba865916e62d0bd7d4f9a81869b6db","2026-06-08T16:45:03.716904+00:00","anomalib_padim","0.8594992139397594","0.5","True","0.8594992139397594","0.35949921393975937","0.8809104472398757","0.0261383056640625","1","[{'x': 125, 'y': 46, 'w': 57, 'h': 39, 'area_px': 1713, 'area_ratio': 0.0261383056640625, 'mean_heat': 0.6990533471107483, 'max_heat': 1.0, 'x2': 182, 'y2': 85, 'aspect_ratio': 1.4615384615384615}]","unknown","0.5774999999999999","rules_constrained_taxonomy","125.0","46.0","57.0","39.0","1713.0","0.0261383056640625","0.6990533471107483","1.0","182.0","85.0","1.4615384615384615","0.16824111560953667","41.81736392262708","96.6144849302744","2.8185015817315744","0.0","['no_rule_matched_confidently']","0.8594992139397594","0.8809104472398757","0.5774999999999999","0.5774999999999999","0.7954227804448544","minimum","0.5774999999999999","S3","O3","D2","High","Quarantine item or lot pending quality engineer review.","True","S3|O3|D2","True","['Fused confidence 0.577 is below operational threshold 0.600.', 'Semantic label is unknown or not confidently mapped to the taxonomy.']","outputs/risk_padim_bottle/artefacts/bottle__test__broken_large__012_heatmap_overlay.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_large__012_mask.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_large__012_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_large__013","data/mvtec_anomaly_detection/bottle/test/broken_large/013.png","cdb49dee73c2b02e2e062fe890ad5b6babc6aa5d95c84ba35486631a105f8373","2026-06-08T16:45:03.752728+00:00","anomalib_padim","0.6191432166872581","0.5","True","0.6191432166872581","0.11914321668725814","0.8484310799837111","0.1285858154296875","1","[{'x': 71, 'y': 38, 'w': 152, 'h': 156, 'area_px': 8427, 'area_ratio': 0.1285858154296875, 'mean_heat': 0.5742912888526917, 'max_heat': 1.0, 'x2': 223, 'y2': 194, 'aspect_ratio': 1.0263157894736843}]","deformation","0.779","rules_constrained_taxonomy","71.0","38.0","152.0","156.0","8427.0","0.1285858154296875","0.5742912888526917","1.0","223.0","194.0","1.0263157894736843","0.13642881241565452","40.821482793522264","81.91662449392713","2.6850971346075383","7.6524508106132885","['large_irregular_edge_region']","0.6191432166872581","0.8484310799837111","0.779","0.6191432166872581","0.7278937715043795","minimum","0.6191432166872581","S4","O1","D2","Medium","Reinspect item and consider rework if defect is confirmed.","True","S4|O1|D2","False","[]","outputs/risk_padim_bottle/artefacts/bottle__test__broken_large__013_heatmap_overlay.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_large__013_mask.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_large__013_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_large__014","data/mvtec_anomaly_detection/bottle/test/broken_large/014.png","e32c92da6a4689dfb9aa8e627da233b154d3f141c171aa6abfd32be4ac0589f8","2026-06-08T16:45:03.788354+00:00","anomalib_padim","0.872078027403161","0.5","True","0.872078027403161","0.372078027403161","0.8617407143115996","0.0359039306640625","1","[{'x': 53, 'y': 142, 'w': 57, 'h': 63, 'area_px': 2353, 'area_ratio': 0.0359039306640625, 'mean_heat': 0.6428905725479126, 'max_heat': 1.0, 'x2': 110, 'y2': 205, 'aspect_ratio': 1.105263157894737}]","unknown","0.5774999999999999","rules_constrained_taxonomy","53.0","142.0","57.0","63.0","2353.0","0.0359039306640625","0.6428905725479126","1.0","110.0","205.0","1.105263157894737","0.2375382901698691","42.92425508214982","99.3734335839599","0.13112173725646414","0.0","['no_rule_matched_confidently']","0.872078027403161","0.8617407143115996","0.5774999999999999","0.5774999999999999","0.7953323266249024","minimum","0.5774999999999999","S3","O3","D2","High","Quarantine item or lot pending quality engineer review.","True","S3|O3|D2","True","['Fused confidence 0.577 is below operational threshold 0.600.', 'Semantic label is unknown or not confidently mapped to the taxonomy.']","outputs/risk_padim_bottle/artefacts/bottle__test__broken_large__014_heatmap_overlay.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_large__014_mask.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_large__014_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_large__015","data/mvtec_anomaly_detection/bottle/test/broken_large/015.png","3237744b81d8c38e32188bd5b0ae5cabedf37560f721466bd4a8db9851fb10cc","2026-06-08T16:45:03.823370+00:00","anomalib_padim","0.873358063014395","0.5","True","0.873358063014395","0.373358063014395","0.7735207979218197","0.0243682861328125","2","[{'x': 173, 'y': 105, 'w': 41, 'h': 45, 'area_px': 1530, 'area_ratio': 0.023345947265625, 'mean_heat': 0.6569114923477173, 'max_heat': 1.0, 'x2': 214, 'y2': 150, 'aspect_ratio': 1.0975609756097562}, {'x': 133, 'y': 194, 'w': 8, 'h': 11, 'area_px': 67, 'area_ratio': 0.0010223388671875, 'mean_heat': 0.4293239414691925, 'max_heat': 0.43529412150382996, 'x2': 141, 'y2': 205, 'aspect_ratio': 1.375}]","unknown","0.5774999999999999","rules_constrained_taxonomy","173.0","105.0","41.0","45.0","1530.0","0.023345947265625","0.6569114923477173","1.0","214.0","150.0","1.0975609756097562","0.2037940379403794","40.65149051490515","99.45853658536585","2.653945205543515","0.0","['no_rule_matched_confidently']","0.873358063014395","0.7735207979218197","0.5774999999999999","0.5774999999999999","0.7694423677330235","minimum","0.5774999999999999","S3","O3","D2","High","Quarantine item or lot pending quality engineer review.","True","S3|O3|D2","True","['Fused confidence 0.577 is below operational threshold 0.600.', 'Semantic label is unknown or not confidently mapped to the taxonomy.']","outputs/risk_padim_bottle/artefacts/bottle__test__broken_large__015_heatmap_overlay.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_large__015_mask.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_large__015_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_large__016","data/mvtec_anomaly_detection/bottle/test/broken_large/016.png","8b5b47f25ebec3e88c3a09b8f20e14e2413252c82737009ff6f8f20d61a2b779","2026-06-08T16:45:03.859142+00:00","anomalib_padim","0.6296560113660833","0.5","True","0.6296560113660833","0.1296560113660833","0.8611180359125137","0.15960693359375","1","[{'x': 68, 'y': 49, 'w': 148, 'h': 171, 'area_px': 10460, 'area_ratio': 0.15960693359375, 'mean_heat': 0.6024845242500305, 'max_heat': 1.0, 'x2': 216, 'y2': 220, 'aspect_ratio': 1.1554054054054055}]","deformation","0.779","rules_constrained_taxonomy","68.0","49.0","148.0","171.0","10460.0","0.15960693359375","0.6024845242500305","1.0","216.0","220.0","1.1554054054054055","0.13853327011221747","46.83009325114588","80.00790263948159","2.585179986505217","6.7096531189637005","['large_irregular_edge_region']","0.6296560113660833","0.8611180359125137","0.779","0.6296560113660833","0.7364306158884916","minimum","0.6296560113660833","S4","O1","D2","Medium","Reinspect item and consider rework if defect is confirmed.","True","S4|O1|D2","False","[]","outputs/risk_padim_bottle/artefacts/bottle__test__broken_large__016_heatmap_overlay.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_large__016_mask.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_large__016_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_large__017","data/mvtec_anomaly_detection/bottle/test/broken_large/017.png","32a2c9cf43301567ccbb7c2e9a4eccff5a8e464de8a9c545885d6bfb28ab0315","2026-06-08T16:45:03.894845+00:00","anomalib_padim","0.5691915147315842","0.5","True","0.5691915147315842","0.06919151473158425","0.8429244780540466","0.1235809326171875","1","[{'x': 35, 'y': 42, 'w': 160, 'h': 152, 'area_px': 8099, 'area_ratio': 0.1235809326171875, 'mean_heat': 0.5620543956756592, 'max_heat': 1.0, 'x2': 195, 'y2': 194, 'aspect_ratio': 1.0526315789473684}]","deformation","0.779","rules_constrained_taxonomy","35.0","42.0","160.0","152.0","8099.0","0.1235809326171875","0.5620543956756592","1.0","195.0","194.0","1.0526315789473684","0.1155016447368421","44.927713815789474","78.21537828947369","2.957272798473454","6.870491569833675","['large_irregular_edge_region']","0.5691915147315842","0.8429244780540466","0.779","0.5691915147315842","0.7037635250454268","minimum","0.5691915147315842","S4","O1","D2","Medium","Reinspect item and consider rework if defect is confirmed.","True","S4|O1|D2","True","['Fused confidence 0.569 is below operational threshold 0.600.', 'Anomaly score is close to the decision boundary; margin=0.069.']","outputs/risk_padim_bottle/artefacts/bottle__test__broken_large__017_heatmap_overlay.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_large__017_mask.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_large__017_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_large__018","data/mvtec_anomaly_detection/bottle/test/broken_large/018.png","ced7c9391abb29b26e126885a1dde2310f3fd1e2cfdf997cd463221e7664e57e","2026-06-08T16:45:03.929200+00:00","anomalib_padim","0.6694312401132354","0.5","True","0.6694312401132354","0.1694312401132354","0.8567303174734116","0.1548004150390625","1","[{'x': 37, 'y': 49, 'w': 128, 'h': 172, 'area_px': 10145, 'area_ratio': 0.1548004150390625, 'mean_heat': 0.5927340388298035, 'max_heat': 1.0, 'x2': 165, 'y2': 221, 'aspect_ratio': 1.34375}]","deformation","0.779","rules_constrained_taxonomy","37.0","49.0","128.0","172.0","10145.0","0.1548004150390625","0.5927340388298035","1.0","165.0","221.0","1.34375","0.1373546511627907","48.459711119186046","79.14698401162791","2.6475435659945603","7.296241461185332","['large_irregular_edge_region']","0.6694312401132354","0.8567303174734116","0.779","0.6694312401132354","0.7530131532929794","minimum","0.6694312401132354","S4","O1","D2","Medium","Reinspect item and consider rework if defect is confirmed.","True","S4|O1|D2","False","[]","outputs/risk_padim_bottle/artefacts/bottle__test__broken_large__018_heatmap_overlay.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_large__018_mask.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_large__018_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_large__019","data/mvtec_anomaly_detection/bottle/test/broken_large/019.png","6807074bef09e3257c3bb516167264a9003ca666e1ddb65d7e306025a9cee695","2026-06-08T16:45:03.964309+00:00","anomalib_padim","0.8632972934342147","0.5","True","0.8632972934342147","0.3632972934342147","0.6619753955859793","0.0499725341796875","3","[{'x': 132, 'y': 55, 'w': 73, 'h': 45, 'area_px': 2170, 'area_ratio': 0.033111572265625, 'mean_heat': 0.6110924482345581, 'max_heat': 1.0, 'x2': 205, 'y2': 100, 'aspect_ratio': 1.6222222222222222}, {'x': 106, 'y': 180, 'w': 43, 'h': 29, 'area_px': 988, 'area_ratio': 0.01507568359375, 'mean_heat': 0.5173295140266418, 'max_heat': 0.6627451181411743, 'x2': 149, 'y2': 209, 'aspect_ratio': 1.4827586206896552}, {'x': 196, 'y': 149, 'w': 11, 'h': 13, 'area_px': 117, 'area_ratio': 0.0017852783203125, 'mean_heat': 0.455203652381897, 'max_heat': 0.4901960790157318, 'x2': 207, 'y2': 162, 'aspect_ratio': 1.1818181818181819}]","unknown","0.5774999999999999","rules_constrained_taxonomy","132.0","55.0","73.0","45.0","2170.0","0.033111572265625","0.6110924482345581","1.0","205.0","100.0","1.6222222222222222","0.232572298325723","41.19421613394216","86.86605783866058","0.5289373013129506","0.0","['no_rule_matched_confidently']","0.8632972934342147","0.6619753955859793","0.5774999999999999","0.5774999999999999","0.7314514007211903","minimum","0.5774999999999999","S3","O3","D2","High","Quarantine item or lot pending quality engineer review.","True","S3|O3|D2","True","['Fused confidence 0.577 is below operational threshold 0.600.', 'Semantic label is unknown or not confidently mapped to the taxonomy.']","outputs/risk_padim_bottle/artefacts/bottle__test__broken_large__019_heatmap_overlay.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_large__019_mask.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_large__019_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_small__000","data/mvtec_anomaly_detection/bottle/test/broken_small/000.png","05b96e1102fba8cc19bf60e17d33a0830247df2bbba56cae3df100336392941e","2026-06-08T16:45:04.000302+00:00","anomalib_padim","0.3591537728451086","0.5","True","0.3591537728451086","0.14084622715489142","0.8503126055002213","0.0189361572265625","1","[{'x': 61, 'y': 140, 'w': 41, 'h': 39, 'area_px': 1241, 'area_ratio': 0.0189361572265625, 'mean_heat': 0.6410611271858215, 'max_heat': 1.0, 'x2': 102, 'y2': 179, 'aspect_ratio': 1.0512820512820513}]","unknown","0.5774999999999999","rules_constrained_taxonomy","61.0","140.0","41.0","39.0","1241.0","0.0189361572265625","0.6410611271858215","1.0","102.0","179.0","1.0512820512820513","0.21325828642901815","48.91932457786116","80.00250156347717","0.02044100529337811","1.222059840031605","['no_rule_matched_confidently']","0.3591537728451086","0.8503126055002213","0.5774999999999999","0.3591537728451086","0.5610879794303651","minimum","0.3591537728451086","S3","O3","D3","Critical","Stop release or production path until authorised review is complete.","True","S3|O3|D3","True","['Fused confidence 0.359 is below operational threshold 0.600.', 'Semantic label is unknown or not confidently mapped to the taxonomy.', 'Critical risk class requires operator confirmation before release decision.']","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__000_heatmap_overlay.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__000_mask.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__000_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_small__001","data/mvtec_anomaly_detection/bottle/test/broken_small/001.png","bc60260af053f2f84f71550dda6f2d88c9c8e427109a56249f0dc60e30bc9759","2026-06-08T16:45:04.034030+00:00","anomalib_padim","0.9425787348548087","0.5","True","0.9425787348548087","0.4425787348548087","0.8439278036355973","0.023834228515625","1","[{'x': 54, 'y': 76, 'w': 40, 'h': 58, 'area_px': 1562, 'area_ratio': 0.023834228515625, 'mean_heat': 0.6200698018074036, 'max_heat': 1.0, 'x2': 94, 'y2': 134, 'aspect_ratio': 1.45}]","unknown","0.5774999999999999","rules_constrained_taxonomy","54.0","76.0","40.0","58.0","1562.0","0.023834228515625","0.6200698018074036","1.0","94.0","134.0","1.45","0.22327586206896552","50.65","100.46293103448276","0.3861969111969117","0.0","['no_rule_matched_confidently']","0.9425787348548087","0.8439278036355973","0.5774999999999999","0.5774999999999999","0.8217137717753431","minimum","0.5774999999999999","S3","O3","D2","High","Quarantine item or lot pending quality engineer review.","True","S3|O3|D2","True","['Fused confidence 0.577 is below operational threshold 0.600.', 'Semantic label is unknown or not confidently mapped to the taxonomy.']","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__001_heatmap_overlay.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__001_mask.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__001_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_small__002","data/mvtec_anomaly_detection/bottle/test/broken_small/002.png","e605efdbf20478f09084f3026eaa96b91d9d1e7bc113cbe8fb700f2bbcc2763e","2026-06-08T16:45:04.072076+00:00","anomalib_padim","0.7547640018473533","0.5","True","0.7547640018473533","0.25476400184735326","0.8710583120584487","0.03802490234375","1","[{'x': 167, 'y': 74, 'w': 44, 'h': 80, 'area_px': 2492, 'area_ratio': 0.03802490234375, 'mean_heat': 0.6606505513191223, 'max_heat': 1.0, 'x2': 211, 'y2': 154, 'aspect_ratio': 1.8181818181818181}]","unknown","0.5774999999999999","rules_constrained_taxonomy","167.0","74.0","44.0","80.0","2492.0","0.03802490234375","0.6606505513191223","1.0","211.0","154.0","1.8181818181818181","0.24630681818181818","42.466761363636365","97.25170454545454","1.869870580808076","0.0","['no_rule_matched_confidently']","0.7547640018473533","0.8710583120584487","0.5774999999999999","0.5774999999999999","0.7453362944488435","minimum","0.5774999999999999","S3","O3","D2","High","Quarantine item or lot pending quality engineer review.","True","S3|O3|D2","True","['Fused confidence 0.577 is below operational threshold 0.600.', 'Semantic label is unknown or not confidently mapped to the taxonomy.']","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__002_heatmap_overlay.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__002_mask.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__002_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_small__003","data/mvtec_anomaly_detection/bottle/test/broken_small/003.png","c97b387cdafd8df6d1834dcd4bb284cb784969a5416dc067f6f2476592c1ee57","2026-06-08T16:45:04.106332+00:00","anomalib_padim","0.7479470441139606","0.5","True","0.7479470441139606","0.24794704411396062","0.857213807106018","0.0386962890625","1","[{'x': 62, 'y': 152, 'w': 69, 'h': 58, 'area_px': 2536, 'area_ratio': 0.0386962890625, 'mean_heat': 0.6289525032043457, 'max_heat': 1.0, 'x2': 131, 'y2': 210, 'aspect_ratio': 1.1896551724137931}]","unknown","0.5774999999999999","rules_constrained_taxonomy","62.0","152.0","69.0","58.0","2536.0","0.0386962890625","0.6289525032043457","1.0","131.0","210.0","1.1896551724137931","0.20764617691154422","51.26336831584208","95.20614692653673","1.6870567101187106","0.0","['no_rule_matched_confidently']","0.7479470441139606","0.857213807106018","0.5774999999999999","0.5774999999999999","0.7381153119830877","minimum","0.5774999999999999","S3","O3","D2","High","Quarantine item or lot pending quality engineer review.","True","S3|O3|D2","True","['Fused confidence 0.577 is below operational threshold 0.600.', 'Semantic label is unknown or not confidently mapped to the taxonomy.']","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__003_heatmap_overlay.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__003_mask.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__003_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_small__004","data/mvtec_anomaly_detection/bottle/test/broken_small/004.png","6f57501c4ae23aac51f06c7ea4916d8977cf84664832cc7c542447624bd9c142","2026-06-08T16:45:04.144587+00:00","anomalib_padim","0.8706677995209603","0.5","True","0.8706677995209603","0.3706677995209603","0.8613657087087632","0.0361175537109375","1","[{'x': 65, 'y': 152, 'w': 60, 'h': 57, 'area_px': 2367, 'area_ratio': 0.0361175537109375, 'mean_heat': 0.641760528087616, 'max_heat': 1.0, 'x2': 125, 'y2': 209, 'aspect_ratio': 1.0526315789473684}]","unknown","0.5774999999999999","rules_constrained_taxonomy","65.0","152.0","60.0","57.0","2367.0","0.0361175537109375","0.641760528087616","1.0","125.0","209.0","1.0526315789473684","0.21695906432748538","49.57046783625731","107.77894736842106","0.7817151325803096","0.0","['no_rule_matched_confidently']","0.8706677995209603","0.8613657087087632","0.5774999999999999","0.5774999999999999","0.7945852223970611","minimum","0.5774999999999999","S3","O3","D2","High","Quarantine item or lot pending quality engineer review.","True","S3|O3|D2","True","['Fused confidence 0.577 is below operational threshold 0.600.', 'Semantic label is unknown or not confidently mapped to the taxonomy.']","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__004_heatmap_overlay.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__004_mask.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__004_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_small__005","data/mvtec_anomaly_detection/bottle/test/broken_small/005.png","1dcaf0ee6666df4b793de50d2371b400e468f5c3b39456f8af66e6a9593f7950","2026-06-08T16:45:04.185091+00:00","anomalib_padim","0.6053900011205577","0.5","True","0.6053900011205577","0.10539000112055774","0.840508297085762","0.0208282470703125","1","[{'x': 67, 'y': 159, 'w': 45, 'h': 41, 'area_px': 1365, 'area_ratio': 0.0208282470703125, 'mean_heat': 0.616645872592926, 'max_heat': 1.0, 'x2': 112, 'y2': 200, 'aspect_ratio': 1.0975609756097562}]","unknown","0.5774999999999999","rules_constrained_taxonomy","67.0","159.0","45.0","41.0","1365.0","0.0208282470703125","0.616645872592926","1.0","112.0","200.0","1.0975609756097562","0.23739837398373984","49.05853658536585","84.92357723577236","1.642930196342519","0.0","['no_rule_matched_confidently']","0.6053900011205577","0.840508297085762","0.5774999999999999","0.5774999999999999","0.6689529896299795","minimum","0.5774999999999999","S3","O3","D2","High","Quarantine item or lot pending quality engineer review.","True","S3|O3|D2","True","['Fused confidence 0.577 is below operational threshold 0.600.', 'Semantic label is unknown or not confidently mapped to the taxonomy.']","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__005_heatmap_overlay.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__005_mask.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__005_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_small__006","data/mvtec_anomaly_detection/bottle/test/broken_small/006.png","3663a963886304bb1fc308bb63bdd63edb58904980662d034136f53af3124d54","2026-06-08T16:45:04.220780+00:00","anomalib_padim","0.7971583867071123","0.5","True","0.7971583867071123","0.29715838670711225","0.8538224816322326","0.0224151611328125","1","[{'x': 113, 'y': 47, 'w': 48, 'h': 37, 'area_px': 1469, 'area_ratio': 0.0224151611328125, 'mean_heat': 0.644028902053833, 'max_heat': 1.0, 'x2': 161, 'y2': 84, 'aspect_ratio': 1.2972972972972974}]","unknown","0.5774999999999999","rules_constrained_taxonomy","113.0","47.0","48.0","37.0","1469.0","0.0224151611328125","0.644028902053833","1.0","161.0","84.0","1.2972972972972974","0.1751126126126126","45.321509009009006","89.14695945945945","6.3718872174060905","0.0","['no_rule_matched_confidently']","0.7971583867071123","0.8538224816322326","0.5774999999999999","0.5774999999999999","0.7592430185078702","minimum","0.5774999999999999","S3","O3","D2","High","Quarantine item or lot pending quality engineer review.","True","S3|O3|D2","True","['Fused confidence 0.577 is below operational threshold 0.600.', 'Semantic label is unknown or not confidently mapped to the taxonomy.']","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__006_heatmap_overlay.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__006_mask.png","outputs/risk_padim_bottle/artefacts/bottle__test__broken_small__006_annotated.png","simple_statistical_reference","0.42","minimum",""
