"image_id","image_path","image_sha256","created_utc","detection.detector_name","detection.image_score","detection.threshold","detection.is_anomalous","detection.confidence","detection.score_margin","localisation.confidence","localisation.mask_area_ratio","localisation.component_count","localisation.boxes","semantic.label","semantic.confidence","semantic.method","semantic.evidence.selected_box.x","semantic.evidence.selected_box.y","semantic.evidence.selected_box.w","semantic.evidence.selected_box.h","semantic.evidence.selected_box.area_px","semantic.evidence.selected_box.area_ratio","semantic.evidence.selected_box.mean_heat","semantic.evidence.selected_box.max_heat","semantic.evidence.selected_box.x2","semantic.evidence.selected_box.y2","semantic.evidence.selected_box.aspect_ratio","semantic.evidence.edge_density","semantic.evidence.mean_saturation","semantic.evidence.mean_value","semantic.evidence.saturation_contrast","semantic.evidence.dark_contrast","semantic.evidence.rules","confidence.components.anomaly","confidence.components.localisation","confidence.components.semantic","confidence.fusion.minimum","confidence.fusion.weighted_average","confidence.fusion.preferred_strategy","confidence.fusion.preferred","risk.severity","risk.occurrence","risk.detection","risk.risk_class","risk.action","risk.mapped","risk.rpm_lookup_key","review.requires_review","review.reasons","artefacts.heatmap_overlay","artefacts.mask","artefacts.annotated","config_summary.detector","config_summary.localisation_threshold","config_summary.fusion_preferred_strategy","semantic.evidence.reason"
"bottle__test__broken_large__010","data/mvtec_anomaly_detection/bottle/test/broken_large/010.png","cac8b9cc86de2513a673453689e927a2c70a86b2f4961df2e70d795aad9fc0c6","2026-06-08T16:41:46.294074+00:00","anomalib_patchcore","0.9699818104954779","0.5","True","0.9699818104954779","0.46998181049547794","0.8844901078939438","0.270904541015625","1","[{'x': 23, 'y': 34, 'w': 142, 'h': 193, 'area_px': 17754, 'area_ratio': 0.270904541015625, 'mean_heat': 0.6544224619865417, 'max_heat': 1.0, 'x2': 165, 'y2': 227, 'aspect_ratio': 1.3591549295774648}]","deformation","0.779","rules_constrained_taxonomy","23.0","34.0","142.0","193.0","17754.0","0.270904541015625","0.6544224619865417","1.0","165.0","227.0","1.3591549295774648","0.12041158870320368","41.785740348828725","90.77760344450121","2.8422481315190495","10.038216312024744","['large_irregular_edge_region']","0.9699818104954779","0.8844901078939438","0.779","0.779","0.8965888470911482","minimum","0.779","S4","O1","D2","Medium","Reinspect item and consider rework if defect is confirmed.","True","S4|O1|D2","False","[]","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_large__010_heatmap_overlay.png","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_large__010_mask.png","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_large__010_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_large__011","data/mvtec_anomaly_detection/bottle/test/broken_large/011.png","d1819a2167952638c4826a78d3d081fdf26e5a923f3868713af122f5b1d8eddb","2026-06-08T16:41:46.340626+00:00","anomalib_patchcore","0.7242460174284238","0.5","True","0.7242460174284238","0.22424601742842376","0.8961959654092788","0.16845703125","1","[{'x': 51, 'y': 115, 'w': 171, 'h': 113, 'area_px': 11040, 'area_ratio': 0.16845703125, 'mean_heat': 0.6804354786872864, 'max_heat': 1.0, 'x2': 222, 'y2': 228, 'aspect_ratio': 1.5132743362831858}]","deformation","0.779","rules_constrained_taxonomy","51.0","115.0","171.0","113.0","11040.0","0.16845703125","0.6804354786872864","1.0","222.0","228.0","1.5132743362831858","0.17264399937897842","47.40899446255757","87.67370491124566","3.1245771015328216","9.057505966340045","['large_irregular_edge_region']","0.7242460174284238","0.8961959654092788","0.779","0.7242460174284238","0.7895194974655744","minimum","0.7242460174284238","S4","O1","D2","Medium","Reinspect item and consider rework if defect is confirmed.","True","S4|O1|D2","False","[]","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_large__011_heatmap_overlay.png","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_large__011_mask.png","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_large__011_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_large__012","data/mvtec_anomaly_detection/bottle/test/broken_large/012.png","d531152578b689d196411359c7e8db8f06ba865916e62d0bd7d4f9a81869b6db","2026-06-08T16:41:46.392735+00:00","anomalib_patchcore","0.9763059656947438","0.5","True","0.9763059656947438","0.4763059656947438","0.8699013584852218","0.163787841796875","1","[{'x': 107, 'y': 36, 'w': 126, 'h': 159, 'area_px': 10734, 'area_ratio': 0.163787841796875, 'mean_heat': 0.6220030188560486, 'max_heat': 1.0, 'x2': 233, 'y2': 195, 'aspect_ratio': 1.2619047619047619}]","deformation","0.779","rules_constrained_taxonomy","107.0","36.0","126.0","159.0","10734.0","0.163787841796875","0.6220030188560486","1.0","233.0","195.0","1.2619047619047619","0.12858141160027953","41.39203354297694","84.91504442447838","2.415413824667077","8.157028010129267","['large_irregular_edge_region']","0.9763059656947438","0.8699013584852218","0.779","0.779","0.8950580921082012","minimum","0.779","S4","O1","D2","Medium","Reinspect item and consider rework if defect is confirmed.","True","S4|O1|D2","False","[]","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_large__012_heatmap_overlay.png","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_large__012_mask.png","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_large__012_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_large__013","data/mvtec_anomaly_detection/bottle/test/broken_large/013.png","cdb49dee73c2b02e2e062fe890ad5b6babc6aa5d95c84ba35486631a105f8373","2026-06-08T16:41:46.445986+00:00","anomalib_patchcore","0.8877958825206527","0.5","True","0.8877958825206527","0.38779588252065267","0.8926334017515183","0.33453369140625","1","[{'x': 57, 'y': 28, 'w': 181, 'h': 190, 'area_px': 21924, 'area_ratio': 0.33453369140625, 'mean_heat': 0.6725186705589294, 'max_heat': 1.0, 'x2': 238, 'y2': 218, 'aspect_ratio': 1.0497237569060773}]","deformation","0.779","rules_constrained_taxonomy","57.0","28.0","181.0","190.0","21924.0","0.33453369140625","0.6725186705589294","1.0","238.0","218.0","1.0497237569060773","0.15821459726664727","36.42820587380052","97.7578656586217","2.7061616177264014","12.233115564580714","['large_irregular_edge_region']","0.8877958825206527","0.8926334017515183","0.779","0.779","0.8620481676597491","minimum","0.779","S4","O1","D2","Medium","Reinspect item and consider rework if defect is confirmed.","True","S4|O1|D2","False","[]","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_large__013_heatmap_overlay.png","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_large__013_mask.png","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_large__013_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_large__014","data/mvtec_anomaly_detection/bottle/test/broken_large/014.png","e32c92da6a4689dfb9aa8e627da233b154d3f141c171aa6abfd32be4ac0589f8","2026-06-08T16:41:46.507413+00:00","anomalib_patchcore","0.9394451458224348","0.5","True","0.9394451458224348","0.43944514582243477","0.8652610296010972","0.1196136474609375","1","[{'x': 40, 'y': 107, 'w': 105, 'h': 112, 'area_px': 7839, 'area_ratio': 0.1196136474609375, 'mean_heat': 0.6116911768913269, 'max_heat': 1.0, 'x2': 145, 'y2': 219, 'aspect_ratio': 1.0666666666666667}]","deformation","0.779","rules_constrained_taxonomy","40.0","107.0","105.0","112.0","7839.0","0.1196136474609375","0.6116911768913269","1.0","145.0","219.0","1.0666666666666667","0.17312925170068028","44.772448979591836","84.18979591836735","1.8332056944678712","4.327766065103717","['large_irregular_edge_region']","0.9394451458224348","0.8652610296010972","0.779","0.779","0.8770786245004247","minimum","0.779","S4","O1","D2","Medium","Reinspect item and consider rework if defect is confirmed.","True","S4|O1|D2","False","[]","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_large__014_heatmap_overlay.png","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_large__014_mask.png","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_large__014_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_large__015","data/mvtec_anomaly_detection/bottle/test/broken_large/015.png","3237744b81d8c38e32188bd5b0ae5cabedf37560f721466bd4a8db9851fb10cc","2026-06-08T16:41:46.555902+00:00","anomalib_patchcore","0.9474180136191762","0.5","True","0.9474180136191762","0.4474180136191762","0.7889217878797932","0.201812744140625","2","[{'x': 103, 'y': 61, 'w': 128, 'h': 170, 'area_px': 12226, 'area_ratio': 0.186553955078125, 'mean_heat': 0.6588581800460815, 'max_heat': 1.0, 'x2': 231, 'y2': 231, 'aspect_ratio': 1.328125}, {'x': 92, 'y': 99, 'w': 41, 'h': 37, 'area_px': 1000, 'area_ratio': 0.0152587890625, 'mean_heat': 0.4380902051925659, 'max_heat': 0.45490196347236633, 'x2': 133, 'y2': 136, 'aspect_ratio': 1.1081081081081081}]","deformation","0.779","rules_constrained_taxonomy","103.0","61.0","128.0","170.0","12226.0","0.186553955078125","0.6588581800460815","1.0","231.0","231.0","1.328125","0.1283547794117647","39.64921875","89.22081801470588","2.1223370295698984","8.127748293537849","['large_irregular_edge_region']","0.9474180136191762","0.7889217878797932","0.779","0.779","0.8577646424925672","minimum","0.779","S4","O1","D2","Medium","Reinspect item and consider rework if defect is confirmed.","True","S4|O1|D2","False","[]","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_large__015_heatmap_overlay.png","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_large__015_mask.png","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_large__015_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_large__016","data/mvtec_anomaly_detection/bottle/test/broken_large/016.png","8b5b47f25ebec3e88c3a09b8f20e14e2413252c82737009ff6f8f20d61a2b779","2026-06-08T16:41:46.608792+00:00","anomalib_patchcore","0.8604912977261974","0.5","True","0.8604912977261974","0.36049129772619737","0.9018195116519927","0.345123291015625","1","[{'x': 49, 'y': 39, 'w': 190, 'h': 190, 'area_px': 22618, 'area_ratio': 0.345123291015625, 'mean_heat': 0.6929322481155396, 'max_heat': 1.0, 'x2': 239, 'y2': 229, 'aspect_ratio': 1.0}]","deformation","0.779","rules_constrained_taxonomy","49.0","39.0","190.0","190.0","22618.0","0.345123291015625","0.6929322481155396","1.0","239.0","229.0","1.0","0.14922437673130193","40.94335180055402","97.18473684210527","3.426125860314599","12.376225548317962","['large_irregular_edge_region']","0.8604912977261974","0.9018195116519927","0.779","0.779","0.8525169374723867","minimum","0.779","S4","O1","D2","Medium","Reinspect item and consider rework if defect is confirmed.","True","S4|O1|D2","False","[]","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_large__016_heatmap_overlay.png","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_large__016_mask.png","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_large__016_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_large__017","data/mvtec_anomaly_detection/bottle/test/broken_large/017.png","32a2c9cf43301567ccbb7c2e9a4eccff5a8e464de8a9c545885d6bfb28ab0315","2026-06-08T16:41:46.658195+00:00","anomalib_patchcore","0.9352629716551385","0.5","True","0.9352629716551385","0.4352629716551385","0.887376862168312","0.3024444580078125","1","[{'x': 23, 'y': 31, 'w': 189, 'h': 176, 'area_px': 19821, 'area_ratio': 0.3024444580078125, 'mean_heat': 0.6608374714851379, 'max_heat': 1.0, 'x2': 212, 'y2': 207, 'aspect_ratio': 1.0738636363636365}]","deformation","0.779","rules_constrained_taxonomy","23.0","31.0","189.0","176.0","19821.0","0.3024444580078125","0.6608374714851379","1.0","212.0","207.0","1.0738636363636365","0.142015392015392","40.46849446849447","90.3568722943723","2.635364387193654","11.300571811318761","['large_irregular_edge_region']","0.9352629716551385","0.887376862168312","0.779","0.779","0.8818313958953059","minimum","0.779","S4","O1","D2","Medium","Reinspect item and consider rework if defect is confirmed.","True","S4|O1|D2","False","[]","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_large__017_heatmap_overlay.png","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_large__017_mask.png","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_large__017_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_large__018","data/mvtec_anomaly_detection/bottle/test/broken_large/018.png","ced7c9391abb29b26e126885a1dde2310f3fd1e2cfdf997cd463221e7664e57e","2026-06-08T16:41:46.719570+00:00","anomalib_patchcore","0.975726358652204","0.5","True","0.975726358652204","0.47572635865220403","0.886742895245552","0.332366943359375","1","[{'x': 28, 'y': 37, 'w': 158, 'h': 198, 'area_px': 21782, 'area_ratio': 0.332366943359375, 'mean_heat': 0.6594286561012268, 'max_heat': 1.0, 'x2': 186, 'y2': 235, 'aspect_ratio': 1.2531645569620253}]","deformation","0.779","rules_constrained_taxonomy","28.0","37.0","158.0","198.0","21782.0","0.332366943359375","0.6594286561012268","1.0","186.0","235.0","1.2531645569620253","0.15426416059327452","44.14416315049226","90.08058432425521","3.377781154574329","10.17301434370053","['large_irregular_edge_region']","0.975726358652204","0.886742895245552","0.779","0.779","0.8998497299671574","minimum","0.779","S4","O1","D2","Medium","Reinspect item and consider rework if defect is confirmed.","True","S4|O1|D2","False","[]","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_large__018_heatmap_overlay.png","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_large__018_mask.png","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_large__018_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_large__019","data/mvtec_anomaly_detection/bottle/test/broken_large/019.png","6807074bef09e3257c3bb516167264a9003ca666e1ddb65d7e306025a9cee695","2026-06-08T16:41:46.766603+00:00","anomalib_patchcore","0.8973292023857545","0.5","True","0.8973292023857545","0.39732920238575453","0.8702095443010329","0.362548828125","1","[{'x': 66, 'y': 42, 'w': 173, 'h': 191, 'area_px': 23760, 'area_ratio': 0.362548828125, 'mean_heat': 0.6226878762245178, 'max_heat': 1.0, 'x2': 239, 'y2': 233, 'aspect_ratio': 1.1040462427745665}]","deformation","0.779","rules_constrained_taxonomy","66.0","42.0","173.0","191.0","23760.0","0.362548828125","0.6226878762245178","1.0","239.0","233.0","1.1040462427745665","0.15216536028810942","36.75743727869745","96.6973337771994","2.6495979003266754","11.735864085950155","['large_irregular_edge_region']","0.8973292023857545","0.8702095443010329","0.779","0.779","0.8596110043638994","minimum","0.779","S4","O1","D2","Medium","Reinspect item and consider rework if defect is confirmed.","True","S4|O1|D2","False","[]","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_large__019_heatmap_overlay.png","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_large__019_mask.png","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_large__019_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_small__000","data/mvtec_anomaly_detection/bottle/test/broken_small/000.png","05b96e1102fba8cc19bf60e17d33a0830247df2bbba56cae3df100336392941e","2026-06-08T16:41:46.814904+00:00","anomalib_patchcore","0.566737415538037","0.5","True","0.566737415538037","0.06673741553803703","0.7389526283026091","0.0811920166015625","3","[{'x': 41, 'y': 107, 'w': 74, 'h': 104, 'area_px': 4858, 'area_ratio': 0.074127197265625, 'mean_heat': 0.5812260508537292, 'max_heat': 1.0, 'x2': 115, 'y2': 211, 'aspect_ratio': 1.4054054054054055}, {'x': 89, 'y': 53, 'w': 21, 'h': 24, 'area_px': 376, 'area_ratio': 0.0057373046875, 'mean_heat': 0.44606801867485046, 'max_heat': 0.47843137383461, 'x2': 110, 'y2': 77, 'aspect_ratio': 1.1428571428571428}, {'x': 166, 'y': 58, 'w': 9, 'h': 13, 'area_px': 87, 'area_ratio': 0.0013275146484375, 'mean_heat': 0.42681998014450073, 'max_heat': 0.43529412150382996, 'x2': 175, 'y2': 71, 'aspect_ratio': 1.4444444444444444}]","unknown","0.5774999999999999","rules_constrained_taxonomy","41.0","107.0","74.0","104.0","4858.0","0.074127197265625","0.5812260508537292","1.0","115.0","211.0","1.4054054054054055","0.22414241164241164","46.56029106029106","85.6554054054054","1.7116799491799455","4.914316816816822","['no_rule_matched_confidently']","0.566737415538037","0.7389526283026091","0.5774999999999999","0.566737415538037","0.6210926254828995","minimum","0.566737415538037","S3","O3","D2","High","Quarantine item or lot pending quality engineer review.","True","S3|O3|D2","True","['Fused confidence 0.567 is below operational threshold 0.600.', 'Semantic label is unknown or not confidently mapped to the taxonomy.', 'Anomaly score is close to the decision boundary; margin=0.067.']","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_small__000_heatmap_overlay.png","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_small__000_mask.png","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_small__000_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_small__001","data/mvtec_anomaly_detection/bottle/test/broken_small/001.png","bc60260af053f2f84f71550dda6f2d88c9c8e427109a56249f0dc60e30bc9759","2026-06-08T16:41:46.860548+00:00","anomalib_patchcore","0.8651164007799748","0.5","True","0.8651164007799748","0.36511640077997476","0.7794601919013502","0.076171875","2","[{'x': 43, 'y': 61, 'w': 66, 'h': 87, 'area_px': 4370, 'area_ratio': 0.066680908203125, 'mean_heat': 0.6450083255767822, 'max_heat': 1.0, 'x2': 109, 'y2': 148, 'aspect_ratio': 1.3181818181818181}, {'x': 63, 'y': 160, 'w': 32, 'h': 26, 'area_px': 622, 'area_ratio': 0.009490966796875, 'mean_heat': 0.4522855281829834, 'max_heat': 0.4941176474094391, 'x2': 95, 'y2': 186, 'aspect_ratio': 1.2307692307692308}]","unknown","0.5774999999999999","rules_constrained_taxonomy","43.0","61.0","66.0","87.0","4370.0","0.066680908203125","0.6450083255767822","1.0","109.0","148.0","1.3181818181818181","0.1980146290491118","50.43277603622431","89.01097178683385","1.8034840636929346","0.5624357433579519","['no_rule_matched_confidently']","0.8651164007799748","0.7794601919013502","0.5774999999999999","0.5774999999999999","0.7675154379213935","minimum","0.5774999999999999","S3","O3","D2","High","Quarantine item or lot pending quality engineer review.","True","S3|O3|D2","True","['Fused confidence 0.577 is below operational threshold 0.600.', 'Semantic label is unknown or not confidently mapped to the taxonomy.']","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_small__001_heatmap_overlay.png","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_small__001_mask.png","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_small__001_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_small__002","data/mvtec_anomaly_detection/bottle/test/broken_small/002.png","e605efdbf20478f09084f3026eaa96b91d9d1e7bc113cbe8fb700f2bbcc2763e","2026-06-08T16:41:46.919382+00:00","anomalib_patchcore","0.9085127132491547","0.5","True","0.9085127132491547","0.4085127132491547","0.7916160447889237","0.107391357421875","2","[{'x': 136, 'y': 49, 'w': 88, 'h': 128, 'area_px': 6778, 'area_ratio': 0.103424072265625, 'mean_heat': 0.6242653727531433, 'max_heat': 1.0, 'x2': 224, 'y2': 177, 'aspect_ratio': 1.4545454545454546}, {'x': 64, 'y': 103, 'w': 16, 'h': 22, 'area_px': 260, 'area_ratio': 0.00396728515625, 'mean_heat': 0.42450985312461853, 'max_heat': 0.4313725531101227, 'x2': 80, 'y2': 125, 'aspect_ratio': 1.375}]","deformation","0.779","rules_constrained_taxonomy","136.0","49.0","88.0","128.0","6778.0","0.103424072265625","0.6242653727531433","1.0","224.0","177.0","1.4545454545454546","0.20241477272727273","45.28240411931818","85.71715198863636","2.175967153506214","4.684357092560219","['large_irregular_edge_region']","0.9085127132491547","0.7916160447889237","0.779","0.779","0.8410655343987967","minimum","0.779","S4","O1","D2","Medium","Reinspect item and consider rework if defect is confirmed.","True","S4|O1|D2","False","[]","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_small__002_heatmap_overlay.png","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_small__002_mask.png","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_small__002_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_small__003","data/mvtec_anomaly_detection/bottle/test/broken_small/003.png","c97b387cdafd8df6d1834dcd4bb284cb784969a5416dc067f6f2476592c1ee57","2026-06-08T16:41:46.980992+00:00","anomalib_patchcore","0.8656210529008035","0.5","True","0.8656210529008035","0.3656210529008035","0.8772385680675507","0.1803436279296875","1","[{'x': 40, 'y': 103, 'w': 174, 'h': 125, 'area_px': 11819, 'area_ratio': 0.1803436279296875, 'mean_heat': 0.6383079290390015, 'max_heat': 1.0, 'x2': 214, 'y2': 228, 'aspect_ratio': 1.392}]","deformation","0.779","rules_constrained_taxonomy","40.0","103.0","174.0","125.0","11819.0","0.1803436279296875","0.6383079290390015","1.0","214.0","228.0","1.392","0.16570114942528735","45.278942528735634","90.0207816091954","2.309849583606855","9.020539779382432","['large_irregular_edge_region']","0.8656210529008035","0.8772385680675507","0.779","0.779","0.8474510442256268","minimum","0.779","S4","O1","D2","Medium","Reinspect item and consider rework if defect is confirmed.","True","S4|O1|D2","False","[]","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_small__003_heatmap_overlay.png","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_small__003_mask.png","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_small__003_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_small__004","data/mvtec_anomaly_detection/bottle/test/broken_small/004.png","6f57501c4ae23aac51f06c7ea4916d8977cf84664832cc7c542447624bd9c142","2026-06-08T16:41:47.028368+00:00","anomalib_patchcore","1.0","0.5","True","1.0","0.5","0.8000095091448391","0.0949554443359375","2","[{'x': 46, 'y': 126, 'w': 95, 'h': 94, 'area_px': 6125, 'area_ratio': 0.0934600830078125, 'mean_heat': 0.6223782896995544, 'max_heat': 1.0, 'x2': 141, 'y2': 220, 'aspect_ratio': 1.0106382978723405}, {'x': 89, 'y': 60, 'w': 11, 'h': 12, 'area_px': 98, 'area_ratio': 0.001495361328125, 'mean_heat': 0.4307323396205902, 'max_heat': 0.43921568989753723, 'x2': 100, 'y2': 72, 'aspect_ratio': 1.0909090909090908}]","deformation","0.779","rules_constrained_taxonomy","46.0","126.0","95.0","94.0","6125.0","0.0934600830078125","0.6223782896995544","1.0","141.0","220.0","1.0106382978723405","0.1937290033594625","46.383874580067186","92.77648376259799","2.725807422000031","4.538667752553522","['large_irregular_edge_region']","1.0","0.8000095091448391","0.779","0.779","0.8847528527434517","minimum","0.779","S4","O1","D2","Medium","Reinspect item and consider rework if defect is confirmed.","True","S4|O1|D2","False","[]","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_small__004_heatmap_overlay.png","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_small__004_mask.png","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_small__004_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_small__005","data/mvtec_anomaly_detection/bottle/test/broken_small/005.png","1dcaf0ee6666df4b793de50d2371b400e468f5c3b39456f8af66e6a9593f7950","2026-06-08T16:41:47.076967+00:00","anomalib_patchcore","0.6683813898608758","0.5","True","0.6683813898608758","0.1683813898608758","0.6316353293560468","0.120880126953125","3","[{'x': 53, 'y': 144, 'w': 86, 'h': 79, 'area_px': 4569, 'area_ratio': 0.0697174072265625, 'mean_heat': 0.6361867785453796, 'max_heat': 1.0, 'x2': 139, 'y2': 223, 'aspect_ratio': 1.0886075949367089}, {'x': 133, 'y': 55, 'w': 73, 'h': 81, 'area_px': 3035, 'area_ratio': 0.0463104248046875, 'mean_heat': 0.4578441083431244, 'max_heat': 0.5137255191802979, 'x2': 206, 'y2': 136, 'aspect_ratio': 1.1095890410958904}, {'x': 60, 'y': 71, 'w': 22, 'h': 24, 'area_px': 318, 'area_ratio': 0.004852294921875, 'mean_heat': 0.4291898012161255, 'max_heat': 0.43921568989753723, 'x2': 82, 'y2': 95, 'aspect_ratio': 1.0909090909090908}]","unknown","0.5774999999999999","rules_constrained_taxonomy","53.0","144.0","86.0","79.0","4569.0","0.0697174072265625","0.6361867785453796","1.0","139.0","223.0","1.0886075949367089","0.2123932881954666","49.12525758021784","87.40241389461289","2.9693236276894623","5.348772895892779","['no_rule_matched_confidently']","0.6683813898608758","0.6316353293560468","0.5774999999999999","0.5774999999999999","0.6346372242442082","minimum","0.5774999999999999","S3","O3","D2","High","Quarantine item or lot pending quality engineer review.","True","S3|O3|D2","True","['Fused confidence 0.577 is below operational threshold 0.600.', 'Semantic label is unknown or not confidently mapped to the taxonomy.']","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_small__005_heatmap_overlay.png","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_small__005_mask.png","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_small__005_annotated.png","simple_statistical_reference","0.42","minimum",""
"bottle__test__broken_small__006","data/mvtec_anomaly_detection/bottle/test/broken_small/006.png","3663a963886304bb1fc308bb63bdd63edb58904980662d034136f53af3124d54","2026-06-08T16:41:47.123280+00:00","anomalib_patchcore","0.9158424766880214","0.5","True","0.9158424766880214","0.41584247668802143","0.7932563590296172","0.0835418701171875","2","[{'x': 87, 'y': 35, 'w': 105, 'h': 65, 'area_px': 5182, 'area_ratio': 0.079071044921875, 'mean_heat': 0.640248715877533, 'max_heat': 1.0, 'x2': 192, 'y2': 100, 'aspect_ratio': 1.6153846153846154}, {'x': 95, 'y': 129, 'w': 23, 'h': 17, 'area_px': 293, 'area_ratio': 0.0044708251953125, 'mean_heat': 0.4415980577468872, 'max_heat': 0.4627451002597809, 'x2': 118, 'y2': 146, 'aspect_ratio': 1.3529411764705883}]","unknown","0.5774999999999999","rules_constrained_taxonomy","87.0","35.0","105.0","65.0","5182.0","0.079071044921875","0.640248715877533","1.0","192.0","100.0","1.6153846153846154","0.20014652014652015","49.78901098901099","83.57538461538462","1.6212730030911828","0.6263294954203928","['no_rule_matched_confidently']","0.9158424766880214","0.7932563590296172","0.5774999999999999","0.5774999999999999","0.7944810222184948","minimum","0.5774999999999999","S3","O3","D2","High","Quarantine item or lot pending quality engineer review.","True","S3|O3|D2","True","['Fused confidence 0.577 is below operational threshold 0.600.', 'Semantic label is unknown or not confidently mapped to the taxonomy.']","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_small__006_heatmap_overlay.png","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_small__006_mask.png","outputs/risk_patchcore_bottle/artefacts/bottle__test__broken_small__006_annotated.png","simple_statistical_reference","0.42","minimum",""
